,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,bpm,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,gmsc_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,bpm_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,bpm_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,gmsc_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,bpm_max_opp,team_opp,total_opp,home_opp,season,date,won
271,240.0,240.0,33.0,85.0,0.388,8.0,23.0,0.348,13.0,21.0,0.619,21.0,29.0,50.0,20.0,5.0,3.0,21.0,23.0,87.0,,,0.462,0.435,0.271,0.247,43.8,85.3,61.0,60.6,5.5,5.6,18.2,100.0,95.1,115.9,,,,6.0,12.0,0.6,3.0,7.0,0.75,3.0,9.0,1.0,7.0,8.0,15.0,9.0,2.0,2.0,4.0,6.0,15.0,8.7,12.0,0.761,0.75,0.7,1.125,26.0,41.9,32.6,47.1,3.2,9.4,33.7,26.5,111.0,121.0,3.4,BRK,87,1,0,240.0,240.0,42.0,76.0,0.553,8.0,22.0,0.364,14.0,23.0,0.609,5.0,27.0,32.0,31.0,11.0,7.0,13.0,21.0,106.0,,,0.615,0.605,0.289,0.303,14.7,56.3,39.0,73.8,12.0,11.3,13.1,100.0,115.9,95.1,,,,8.0,15.0,1.0,3.0,6.0,0.667,4.0,6.0,1.0,2.0,9.0,11.0,13.0,4.0,4.0,3.0,5.0,21.0,25.2,30.0,0.902,1.0,0.6,0.667,8.9,26.5,18.9,50.6,7.4,10.7,100.0,24.4,166.0,107.0,12.9,NOP,106,0,2016,2016-04-03,False
272,240.0,240.0,34.0,76.0,0.447,9.0,26.0,0.346,26.0,27.0,0.963,11.0,24.0,35.0,23.0,15.0,4.0,15.0,13.0,103.0,,,0.586,0.507,0.342,0.355,26.2,61.5,43.2,67.6,16.7,7.4,14.6,100.0,114.7,124.7,,,,9.0,19.0,0.727,4.0,7.0,1.0,10.0,11.0,1.0,5.0,5.0,9.0,7.0,5.0,1.0,5.0,4.0,29.0,26.7,8.0,0.926,0.909,0.545,0.778,29.5,25.4,27.5,40.8,9.3,3.7,29.3,31.6,139.0,137.0,7.6,CHO,103,0,1,240.0,240.0,45.0,83.0,0.542,16.0,29.0,0.552,6.0,13.0,0.462,15.0,31.0,46.0,34.0,7.0,1.0,17.0,19.0,112.0,,,0.631,0.639,0.349,0.157,38.5,73.8,56.8,75.6,7.8,2.0,16.1,100.0,124.7,114.7,,,,14.0,22.0,1.0,6.0,9.0,0.667,3.0,6.0,1.0,5.0,7.0,9.0,12.0,2.0,1.0,5.0,4.0,31.0,28.6,13.0,0.8,1.0,0.75,3.0,21.9,52.2,27.1,49.4,4.0,3.0,34.7,31.5,164.0,118.0,14.5,CLE,112,1,2016,2016-04-03,False
273,240.0,240.0,45.0,83.0,0.542,16.0,29.0,0.552,6.0,13.0,0.462,15.0,31.0,46.0,34.0,7.0,1.0,17.0,19.0,112.0,,,0.631,0.639,0.349,0.157,38.5,73.8,56.8,75.6,7.8,2.0,16.1,100.0,124.7,114.7,,,,14.0,22.0,1.0,6.0,9.0,0.667,3.0,6.0,1.0,5.0,7.0,9.0,12.0,2.0,1.0,5.0,4.0,31.0,28.6,13.0,0.8,1.0,0.75,3.0,21.9,52.2,27.1,49.4,4.0,3.0,34.7,31.5,164.0,118.0,14.5,CLE,112,1,0,240.0,240.0,34.0,76.0,0.447,9.0,26.0,0.346,26.0,27.0,0.963,11.0,24.0,35.0,23.0,15.0,4.0,15.0,13.0,103.0,,,0.586,0.507,0.342,0.355,26.2,61.5,43.2,67.6,16.7,7.4,14.6,100.0,114.7,124.7,,,,9.0,19.0,0.727,4.0,7.0,1.0,10.0,11.0,1.0,5.0,5.0,9.0,7.0,5.0,1.0,5.0,4.0,29.0,26.7,8.0,0.926,0.909,0.545,0.778,29.5,25.4,27.5,40.8,9.3,3.7,29.3,31.6,139.0,137.0,7.6,CHO,103,0,2016,2016-04-03,True
274,240.0,240.0,38.0,85.0,0.447,9.0,24.0,0.375,26.0,33.0,0.788,11.0,26.0,37.0,23.0,8.0,4.0,13.0,16.0,111.0,,,0.558,0.5,0.282,0.388,25.6,70.3,46.3,60.5,8.2,6.9,11.6,100.0,113.2,138.7,,,,13.0,27.0,0.667,4.0,9.0,0.667,8.0,9.0,1.0,5.0,6.0,10.0,6.0,3.0,3.0,5.0,3.0,38.0,27.2,0.0,1.136,0.667,1.0,0.667,18.6,41.2,25.6,53.1,4.0,11.7,50.0,37.2,250.0,148.0,8.4,POR,111,0,1,240.0,240.0,50.0,88.0,0.568,18.0,30.0,0.6,18.0,22.0,0.818,11.0,32.0,43.0,30.0,5.0,8.0,13.0,23.0,136.0,,,0.696,0.67,0.341,0.25,29.7,74.4,53.8,60.0,5.1,13.1,11.7,100.0,138.7,113.2,,,,13.0,21.0,1.0,9.0,13.0,1.0,8.0,9.0,1.0,5.0,5.0,10.0,10.0,2.0,3.0,4.0,3.0,39.0,34.9,24.0,1.5,1.5,1.0,1.0,28.0,21.7,19.5,33.5,4.9,7.8,37.5,33.9,278.0,122.0,21.3,GSW,136,1,2016,2016-04-03,False
275,240.0,240.0,50.0,88.0,0.568,18.0,30.0,0.6,18.0,22.0,0.818,11.0,32.0,43.0,30.0,5.0,8.0,13.0,23.0,136.0,,,0.696,0.67,0.341,0.25,29.7,74.4,53.8,60.0,5.1,13.1,11.7,100.0,138.7,113.2,,,,13.0,21.0,1.0,9.0,13.0,1.0,8.0,9.0,1.0,5.0,5.0,10.0,10.0,2.0,3.0,4.0,3.0,39.0,34.9,24.0,1.5,1.5,1.0,1.0,28.0,21.7,19.5,33.5,4.9,7.8,37.5,33.9,278.0,122.0,21.3,GSW,136,1,0,240.0,240.0,38.0,85.0,0.447,9.0,24.0,0.375,26.0,33.0,0.788,11.0,26.0,37.0,23.0,8.0,4.0,13.0,16.0,111.0,,,0.558,0.5,0.282,0.388,25.6,70.3,46.3,60.5,8.2,6.9,11.6,100.0,113.2,138.7,,,,13.0,27.0,0.667,4.0,9.0,0.667,8.0,9.0,1.0,5.0,6.0,10.0,6.0,3.0,3.0,5.0,3.0,38.0,27.2,0.0,1.136,0.667,1.0,0.667,18.6,41.2,25.6,53.1,4.0,11.7,50.0,37.2,250.0,148.0,8.4,POR,111,0,2016,2016-04-03,True
276,240.0,240.0,38.0,82.0,0.463,7.0,27.0,0.259,27.0,32.0,0.844,15.0,35.0,50.0,21.0,5.0,5.0,21.0,21.0,110.0,,,0.572,0.506,0.329,0.39,39.5,61.4,52.6,55.3,5.1,8.3,17.9,100.0,113.2,121.4,,,,10.0,22.0,0.7,3.0,10.0,0.667,10.0,10.0,1.0,4.0,10.0,13.0,9.0,2.0,2.0,8.0,5.0,33.0,19.5,7.0,0.75,0.75,1.0,1.333,27.9,22.5,17.6,41.7,2.9,5.1,30.7,36.1,176.0,135.0,13.3,OKC,110,0,1,240.0,240.0,41.0,102.0,0.402,13.0,42.0,0.31,23.0,26.0,0.885,22.0,23.0,45.0,24.0,11.0,5.0,10.0,24.0,118.0,,,0.52,0.466,0.412,0.255,38.6,60.5,47.4,58.5,11.3,9.1,8.1,100.0,121.4,113.2,,,,12.0,25.0,0.667,5.0,11.0,0.5,12.0,14.0,1.0,4.0,5.0,8.0,9.0,3.0,4.0,5.0,6.0,41.0,33.3,14.0,0.833,0.833,1.0,0.56,23.6,31.0,21.7,36.9,12.3,15.2,40.0,33.3,164.0,126.0,19.3,HOU,118,1,2016,2016-04-03,False
277,240.0,240.0,41.0,102.0,0.402,13.0,42.0,0.31,23.0,26.0,0.885,22.0,23.0,45.0,24.0,11.0,5.0,10.0,24.0,118.0,,,0.52,0.466,0.412,0.255,38.6,60.5,47.4,58.5,11.3,9.1,8.1,100.0,121.4,113.2,,,,12.0,25.0,0.667,5.0,11.0,0.5,12.0,14.0,1.0,4.0,5.0,8.0,9.0,3.0,4.0,5.0,6.0,41.0,33.3,14.0,0.833,0.833,1.0,0.56,23.6,31.0,21.7,36.9,12.3,15.2,40.0,33.3,164.0,126.0,19.3,HOU,118,1,0,240.0,240.0,38.0,82.0,0.463,7.0,27.0,0.259,27.0,32.0,0.844,15.0,35.0,50.0,21.0,5.0,5.0,21.0,21.0,110.0,,,0.572,0.506,0.329,0.39,39.5,61.4,52.6,55.3,5.1,8.3,17.9,100.0,113.2,121.4,,,,10.0,22.0,0.7,3.0,10.0,0.667,10.0,10.0,1.0,4.0,10.0,13.0,9.0,2.0,2.0,8.0,5.0,33.0,19.5,7.0,0.75,0.75,1.0,1.333,27.9,22.5,17.6,41.7,2.9,5.1,30.7,36.1,176.0,135.0,13.3,OKC,110,0,2016,2016-04-03,True
278,240.0,240.0,43.0,94.0,0.457,11.0,30.0,0.367,12.0,21.0,0.571,17.0,34.0,51.0,31.0,8.0,1.0,14.0,29.0,109.0,,,0.528,0.516,0.319,0.223,33.3,77.3,53.7,72.1,8.1,1.5,11.9,100.0,110.5,115.6,,,,10.0,16.0,0.833,4.0,7.0,0.571,3.0,5.0,1.0,6.0,7.0,9.0,13.0,2.0,1.0,3.0,5.0,21.0,17.2,5.0,0.815,0.833,1.0,0.556,14.4,40.1,23.9,55.5,8.4,6.3,25.0,25.6,150.0,120.0,6.8,WAS,109,0,1,240.0,240.0,43.0,85.0,0.506,8.0,19.0,0.421,20.0,33.0,0.606,10.0,34.0,44.0,27.0,9.0,4.0,11.0,17.0,114.0,,,0.573,0.553,0.224,0.388,22.7,66.7,46.3,62.8,9.1,6.3,10.0,100.0,115.6,110.5,,,,10.0,19.0,1.0,4.0,7.0,0.571,6.0,11.0,1.0,3.0,9.0,12.0,12.0,2.0,3.0,3.0,4.0,27.0,24.8,23.0,0.84,1.0,0.583,1.571,11.8,24.1,17.3,62.2,9.6,6.4,42.9,32.0,164.0,121.0,10.7,LAC,114,1,2016,2016-04-03,False
279,240.0,240.0,43.0,85.0,0.506,8.0,19.0,0.421,20.0,33.0,0.606,10.0,34.0,44.0,27.0,9.0,4.0,11.0,17.0,114.0,,,0.573,0.553,0.224,0.388,22.7,66.7,46.3,62.8,9.1,6.3,10.0,100.0,115.6,110.5,,,,10.0,19.0,1.0,4.0,7.0,0.571,6.0,11.0,1.0,3.0,9.0,12.0,12.0,2.0,3.0,3.0,4.0,27.0,24.8,23.0,0.84,1.0,0.583,1.571,11.8,24.1,17.3,62.2,9.6,6.4,42.9,32.0,164.0,121.0,10.7,LAC,114,1,0,240.0,240.0,43.0,94.0,0.457,11.0,30.0,0.367,12.0,21.0,0.571,17.0,34.0,51.0,31.0,8.0,1.0,14.0,29.0,109.0,,,0.528,0.516,0.319,0.223,33.3,77.3,53.7,72.1,8.1,1.5,11.9,100.0,110.5,115.6,,,,10.0,16.0,0.833,4.0,7.0,0.571,3.0,5.0,1.0,6.0,7.0,9.0,13.0,2.0,1.0,3.0,5.0,21.0,17.2,5.0,0.815,0.833,1.0,0.556,14.4,40.1,23.9,55.5,8.4,6.3,25.0,25.6,150.0,120.0,6.8,WAS,109,0,2016,2016-04-03,True
280,240.0,240.0,41.0,91.0,0.451,8.0,30.0,0.267,17.0,22.0,0.773,9.0,41.0,50.0,30.0,8.0,1.0,12.0,25.0,107.0,,,0.531,0.495,0.33,0.242,20.0,78.8,51.5,73.2,7.9,1.4,10.6,100.0,106.1,99.2,,,,10.0,20.0,0.6,4.0,9.0,1.0,8.0,9.0,1.0,3.0,10.0,13.0,6.0,5.0,1.0,2.0,5.0,26.0,18.0,16.0,0.618,0.625,0.667,0.5,12.2,35.3,24.6,38.6,7.7,3.6,22.5,33.2,126.0,107.0,6.8,BOS,107,0,1,240.0,240.0,37.0,90.0,0.411,6.0,21.0,0.286,20.0,29.0,0.69,11.0,36.0,47.0,22.0,6.0,4.0,11.0,17.0,100.0,,,0.487,0.444,0.233,0.322,21.2,80.0,48.5,59.5,5.9,6.6,9.7,100.0,99.2,106.1,,,,11.0,28.0,0.636,4.0,11.0,0.4,8.0,10.0,1.0,3.0,8.0,10.0,6.0,3.0,3.0,6.0,4.0,34.0,21.7,5.0,0.689,0.636,0.393,0.727,9.8,28.5,16.5,32.4,4.3,8.3,29.4,41.4,136.0,112.0,10.1,LAL,100,1,2016,2016-04-03,True
281,240.0,240.0,37.0,90.0,0.411,6.0,21.0,0.286,20.0,29.0,0.69,11.0,36.0,47.0,22.0,6.0,4.0,11.0,17.0,100.0,,,0.487,0.444,0.233,0.322,21.2,80.0,48.5,59.5,5.9,6.6,9.7,100.0,99.2,106.1,,,,11.0,28.0,0.636,4.0,11.0,0.4,8.0,10.0,1.0,3.0,8.0,10.0,6.0,3.0,3.0,6.0,4.0,34.0,21.7,5.0,0.689,0.636,0.393,0.727,9.8,28.5,16.5,32.4,4.3,8.3,29.4,41.4,136.0,112.0,10.1,LAL,100,1,0,240.0,240.0,41.0,91.0,0.451,8.0,30.0,0.267,17.0,22.0,0.773,9.0,41.0,50.0,30.0,8.0,1.0,12.0,25.0,107.0,,,0.531,0.495,0.33,0.242,20.0,78.8,51.5,73.2,7.9,1.4,10.6,100.0,106.1,99.2,,,,10.0,20.0,0.6,4.0,9.0,1.0,8.0,9.0,1.0,3.0,10.0,13.0,6.0,5.0,1.0,2.0,5.0,26.0,18.0,16.0,0.618,0.625,0.667,0.5,12.2,35.3,24.6,38.6,7.7,3.6,22.5,33.2,126.0,107.0,6.8,BOS,107,0,2016,2016-04-03,False
282,240.0,240.0,39.0,74.0,0.527,7.0,26.0,0.269,17.0,22.0,0.773,6.0,28.0,34.0,30.0,10.0,4.0,12.0,16.0,102.0,,,0.609,0.574,0.351,0.297,17.1,65.1,43.6,76.9,11.2,5.1,12.5,100.0,114.2,109.8,,,,10.0,15.0,0.909,3.0,9.0,0.5,4.0,6.0,1.0,4.0,8.0,8.0,8.0,3.0,2.0,2.0,3.0,25.0,28.1,7.0,0.98,0.955,1.0,1.5,38.8,26.4,21.8,39.0,6.0,3.6,31.1,28.3,171.0,118.0,13.1,CHI,102,0,1,240.0,240.0,40.0,85.0,0.471,2.0,7.0,0.286,16.0,20.0,0.8,15.0,29.0,44.0,28.0,6.0,7.0,14.0,17.0,98.0,,,0.522,0.482,0.082,0.235,34.9,82.9,56.4,70.0,6.7,14.6,13.0,100.0,109.8,114.2,,,,14.0,22.0,1.0,1.0,2.0,1.0,6.0,7.0,1.0,6.0,5.0,11.0,9.0,2.0,2.0,4.0,4.0,34.0,27.3,11.0,1.0,1.0,0.5,0.364,22.5,19.7,19.8,41.4,5.8,11.0,50.0,30.2,202.0,123.0,10.7,MIL,98,1,2016,2016-04-03,True
283,240.0,240.0,40.0,85.0,0.471,2.0,7.0,0.286,16.0,20.0,0.8,15.0,29.0,44.0,28.0,6.0,7.0,14.0,17.0,98.0,,,0.522,0.482,0.082,0.235,34.9,82.9,56.4,70.0,6.7,14.6,13.0,100.0,109.8,114.2,,,,14.0,22.0,1.0,1.0,2.0,1.0,6.0,7.0,1.0,6.0,5.0,11.0,9.0,2.0,2.0,4.0,4.0,34.0,27.3,11.0,1.0,1.0,0.5,0.364,22.5,19.7,19.8,41.4,5.8,11.0,50.0,30.2,202.0,123.0,10.7,MIL,98,1,0,240.0,240.0,39.0,74.0,0.527,7.0,26.0,0.269,17.0,22.0,0.773,6.0,28.0,34.0,30.0,10.0,4.0,12.0,16.0,102.0,,,0.609,0.574,0.351,0.297,17.1,65.1,43.6,76.9,11.2,5.1,12.5,100.0,114.2,109.8,,,,10.0,15.0,0.909,3.0,9.0,0.5,4.0,6.0,1.0,4.0,8.0,8.0,8.0,3.0,2.0,2.0,3.0,25.0,28.1,7.0,0.98,0.955,1.0,1.5,38.8,26.4,21.8,39.0,6.0,3.6,31.1,28.3,171.0,118.0,13.1,CHI,102,0,2016,2016-04-03,False
284,240.0,240.0,32.0,83.0,0.386,14.0,40.0,0.35,10.0,17.0,0.588,15.0,29.0,44.0,19.0,6.0,4.0,11.0,17.0,88.0,,,0.486,0.47,0.482,0.205,30.0,82.9,51.8,59.4,6.9,8.0,10.8,100.0,101.8,90.2,,,,8.0,19.0,1.0,6.0,13.0,0.5,3.0,4.0,1.0,5.0,7.0,10.0,6.0,2.0,2.0,3.0,5.0,21.0,14.8,16.0,1.014,1.0,0.929,0.5,21.3,40.7,23.9,39.7,3.6,9.9,50.0,30.0,214.0,100.0,15.1,DAL,88,0,1,240.0,240.0,29.0,71.0,0.408,4.0,21.0,0.19,16.0,18.0,0.889,6.0,35.0,41.0,20.0,8.0,4.0,18.0,18.0,78.0,,,0.494,0.437,0.296,0.254,17.1,70.0,48.2,69.0,9.3,9.3,18.6,100.0,90.2,101.8,,,,12.0,21.0,0.571,2.0,7.0,0.333,5.0,5.0,1.0,3.0,18.0,21.0,9.0,2.0,3.0,6.0,5.0,30.0,22.7,7.0,0.647,0.595,1.0,2.0,9.6,38.9,26.7,41.2,6.8,7.8,100.0,31.0,117.0,116.0,9.9,MIN,78,1,2016,2016-04-03,True
285,240.0,240.0,29.0,71.0,0.408,4.0,21.0,0.19,16.0,18.0,0.889,6.0,35.0,41.0,20.0,8.0,4.0,18.0,18.0,78.0,,,0.494,0.437,0.296,0.254,17.1,70.0,48.2,69.0,9.3,9.3,18.6,100.0,90.2,101.8,,,,12.0,21.0,0.571,2.0,7.0,0.333,5.0,5.0,1.0,3.0,18.0,21.0,9.0,2.0,3.0,6.0,5.0,30.0,22.7,7.0,0.647,0.595,1.0,2.0,9.6,38.9,26.7,41.2,6.8,7.8,100.0,31.0,117.0,116.0,9.9,MIN,78,1,0,240.0,240.0,32.0,83.0,0.386,14.0,40.0,0.35,10.0,17.0,0.588,15.0,29.0,44.0,19.0,6.0,4.0,11.0,17.0,88.0,,,0.486,0.47,0.482,0.205,30.0,82.9,51.8,59.4,6.9,8.0,10.8,100.0,101.8,90.2,,,,8.0,19.0,1.0,6.0,13.0,0.5,3.0,4.0,1.0,5.0,7.0,10.0,6.0,2.0,2.0,3.0,5.0,21.0,14.8,16.0,1.014,1.0,0.929,0.5,21.3,40.7,23.9,39.7,3.6,9.9,50.0,30.0,214.0,100.0,15.1,DAL,88,0,2016,2016-04-03,False
286,240.0,240.0,34.0,81.0,0.42,7.0,22.0,0.318,17.0,20.0,0.85,7.0,46.0,53.0,17.0,5.0,3.0,17.0,18.0,92.0,,,0.512,0.463,0.272,0.247,17.5,71.9,51.0,50.0,5.2,4.2,15.9,100.0,95.2,90.0,,,,7.0,15.0,0.75,2.0,7.0,0.4,5.0,6.0,1.0,2.0,8.0,9.0,5.0,1.0,1.0,4.0,3.0,20.0,14.4,19.0,0.759,0.75,0.778,1.5,7.5,21.1,14.6,41.7,2.7,2.4,37.6,31.5,131.0,95.0,8.4,IND,92,0,1,240.0,240.0,33.0,96.0,0.344,7.0,25.0,0.28,14.0,20.0,0.7,18.0,33.0,51.0,20.0,7.0,9.0,11.0,18.0,87.0,,,0.415,0.38,0.26,0.208,28.1,82.5,49.0,60.6,7.2,15.3,9.5,100.0,90.0,95.2,,,,7.0,16.0,0.6,5.0,10.0,0.5,5.0,7.0,1.0,10.0,7.0,15.0,6.0,3.0,6.0,3.0,4.0,21.0,14.5,10.0,0.661,0.633,0.667,0.778,21.3,36.2,19.6,32.3,4.8,13.9,20.0,24.4,134.0,101.0,8.8,NYK,87,1,2016,2016-04-03,True
287,240.0,240.0,33.0,96.0,0.344,7.0,25.0,0.28,14.0,20.0,0.7,18.0,33.0,51.0,20.0,7.0,9.0,11.0,18.0,87.0,,,0.415,0.38,0.26,0.208,28.1,82.5,49.0,60.6,7.2,15.3,9.5,100.0,90.0,95.2,,,,7.0,16.0,0.6,5.0,10.0,0.5,5.0,7.0,1.0,10.0,7.0,15.0,6.0,3.0,6.0,3.0,4.0,21.0,14.5,10.0,0.661,0.633,0.667,0.778,21.3,36.2,19.6,32.3,4.8,13.9,20.0,24.4,134.0,101.0,8.8,NYK,87,1,0,240.0,240.0,34.0,81.0,0.42,7.0,22.0,0.318,17.0,20.0,0.85,7.0,46.0,53.0,17.0,5.0,3.0,17.0,18.0,92.0,,,0.512,0.463,0.272,0.247,17.5,71.9,51.0,50.0,5.2,4.2,15.9,100.0,95.2,90.0,,,,7.0,15.0,0.75,2.0,7.0,0.4,5.0,6.0,1.0,2.0,8.0,9.0,5.0,1.0,1.0,4.0,3.0,20.0,14.4,19.0,0.759,0.75,0.778,1.5,7.5,21.1,14.6,41.7,2.7,2.4,37.6,31.5,131.0,95.0,8.4,IND,92,0,2016,2016-04-03,False
288,240.0,240.0,41.0,89.0,0.461,8.0,21.0,0.381,17.0,26.0,0.654,12.0,34.0,46.0,22.0,4.0,4.0,14.0,21.0,107.0,,,0.533,0.506,0.236,0.292,28.6,72.3,51.7,53.7,4.1,6.3,12.2,100.0,109.0,121.2,,,,8.0,17.0,1.0,5.0,10.0,1.0,5.0,6.0,1.0,3.0,7.0,10.0,7.0,2.0,1.0,4.0,4.0,24.0,12.9,11.0,1.0,1.0,0.6,2.0,24.5,26.2,20.7,31.7,3.4,97.8,28.6,54.7,200.0,129.0,51.7,MEM,107,0,1,240.0,240.0,43.0,90.0,0.478,10.0,26.0,0.385,23.0,29.0,0.793,13.0,30.0,43.0,27.0,10.0,3.0,10.0,21.0,119.0,,,0.579,0.533,0.289,0.322,27.7,71.4,48.3,62.8,10.2,4.4,8.9,100.0,121.2,109.0,,,,10.0,19.0,1.0,3.0,8.0,0.75,7.0,7.0,1.0,4.0,9.0,12.0,11.0,3.0,1.0,3.0,5.0,25.0,20.3,17.0,0.901,1.0,0.8,0.467,14.2,35.7,20.1,42.1,5.4,2.5,33.3,33.1,166.0,119.0,11.0,ORL,119,1,2016,2016-04-03,False
289,240.0,240.0,43.0,90.0,0.478,10.0,26.0,0.385,23.0,29.0,0.793,13.0,30.0,43.0,27.0,10.0,3.0,10.0,21.0,119.0,,,0.579,0.533,0.289,0.322,27.7,71.4,48.3,62.8,10.2,4.4,8.9,100.0,121.2,109.0,,,,10.0,19.0,1.0,3.0,8.0,0.75,7.0,7.0,1.0,4.0,9.0,12.0,11.0,3.0,1.0,3.0,5.0,25.0,20.3,17.0,0.901,1.0,0.8,0.467,14.2,35.7,20.1,42.1,5.4,2.5,33.3,33.1,166.0,119.0,11.0,ORL,119,1,0,240.0,240.0,41.0,89.0,0.461,8.0,21.0,0.381,17.0,26.0,0.654,12.0,34.0,46.0,22.0,4.0,4.0,14.0,21.0,107.0,,,0.533,0.506,0.236,0.292,28.6,72.3,51.7,53.7,4.1,6.3,12.2,100.0,109.0,121.2,,,,8.0,17.0,1.0,5.0,10.0,1.0,5.0,6.0,1.0,3.0,7.0,10.0,7.0,2.0,1.0,4.0,4.0,24.0,12.9,11.0,1.0,1.0,0.6,2.0,24.5,26.2,20.7,31.7,3.4,97.8,28.6,54.7,200.0,129.0,51.7,MEM,107,0,2016,2016-04-03,True
290,240.0,240.0,39.0,81.0,0.481,10.0,27.0,0.37,13.0,17.0,0.765,4.0,29.0,33.0,27.0,9.0,10.0,10.0,20.0,101.0,,,0.571,0.543,0.333,0.21,10.8,70.7,42.3,69.2,9.7,19.6,10.2,100.0,108.3,92.3,,,,8.0,16.0,0.727,6.0,12.0,0.667,5.0,5.0,1.0,2.0,6.0,7.0,7.0,2.0,2.0,2.0,5.0,22.0,16.7,20.0,0.833,0.833,1.0,1.0,15.6,21.1,18.5,31.2,8.1,11.3,25.8,28.3,148.0,105.0,8.2,UTA,101,0,1,240.0,240.0,33.0,78.0,0.423,8.0,27.0,0.296,12.0,19.0,0.632,12.0,33.0,45.0,16.0,5.0,1.0,22.0,19.0,86.0,,,0.498,0.474,0.346,0.244,29.3,89.2,57.7,48.5,5.4,1.9,20.3,100.0,92.3,108.3,,,,10.0,16.0,1.0,3.0,8.0,0.5,3.0,4.0,1.0,5.0,13.0,18.0,7.0,2.0,1.0,5.0,5.0,24.0,22.4,4.0,1.0,1.0,0.8,0.5,15.4,93.8,44.5,45.1,2.5,2.2,40.0,34.3,200.0,114.0,38.7,PHO,86,1,2016,2016-04-03,True
291,240.0,240.0,33.0,78.0,0.423,8.0,27.0,0.296,12.0,19.0,0.632,12.0,33.0,45.0,16.0,5.0,1.0,22.0,19.0,86.0,,,0.498,0.474,0.346,0.244,29.3,89.2,57.7,48.5,5.4,1.9,20.3,100.0,92.3,108.3,,,,10.0,16.0,1.0,3.0,8.0,0.5,3.0,4.0,1.0,5.0,13.0,18.0,7.0,2.0,1.0,5.0,5.0,24.0,22.4,4.0,1.0,1.0,0.8,0.5,15.4,93.8,44.5,45.1,2.5,2.2,40.0,34.3,200.0,114.0,38.7,PHO,86,1,0,240.0,240.0,39.0,81.0,0.481,10.0,27.0,0.37,13.0,17.0,0.765,4.0,29.0,33.0,27.0,9.0,10.0,10.0,20.0,101.0,,,0.571,0.543,0.333,0.21,10.8,70.7,42.3,69.2,9.7,19.6,10.2,100.0,108.3,92.3,,,,8.0,16.0,0.727,6.0,12.0,0.667,5.0,5.0,1.0,2.0,6.0,7.0,7.0,2.0,2.0,2.0,5.0,22.0,16.7,20.0,0.833,0.833,1.0,1.0,15.6,21.1,18.5,31.2,8.1,11.3,25.8,28.3,148.0,105.0,8.2,UTA,101,0,2016,2016-04-03,False
292,240.0,240.0,30.0,81.0,0.37,12.0,31.0,0.387,18.0,30.0,0.6,11.0,40.0,51.0,19.0,13.0,4.0,24.0,19.0,90.0,,,0.478,0.444,0.383,0.37,22.9,75.5,50.5,63.3,12.4,6.6,20.3,100.0,86.0,98.4,,,,12.0,25.0,1.0,4.0,9.0,0.571,6.0,10.0,1.0,3.0,10.0,13.0,4.0,4.0,2.0,7.0,4.0,34.0,21.0,11.0,0.709,1.0,0.778,2.0,13.6,25.5,19.4,62.3,5.9,10.0,41.5,33.0,129.0,106.0,6.8,PHO,90,0,1,240.0,240.0,39.0,95.0,0.411,11.0,34.0,0.324,14.0,19.0,0.737,13.0,37.0,50.0,26.0,16.0,3.0,17.0,21.0,103.0,,,0.498,0.468,0.358,0.2,24.5,77.1,49.5,66.7,15.3,6.0,14.1,100.0,98.4,86.0,,,,8.0,18.0,1.0,3.0,7.0,0.5,6.0,8.0,1.0,5.0,13.0,17.0,8.0,5.0,3.0,4.0,4.0,20.0,23.0,26.0,1.017,1.0,0.667,1.0,13.2,36.5,22.7,30.9,6.8,8.1,33.3,35.9,212.0,98.0,14.2,ATL,103,1,2016,2016-04-05,False
